DateTime,Index Price
2024-05-01 12:00:00,57779.17
2024-05-02 00:00:00,58248.32
2024-05-02 12:00:00,58472.44
2024-05-03 00:00:00,59080.03
2024-05-03 12:00:00,59272.7
2024-05-04 00:00:00,62888.43
2024-05-04 12:00:00,63812.01
2024-05-05 00:00:00,63978.65
2024-05-05 12:00:00,63874.67
2024-05-06 00:00:00,64049.95
2024-05-06 12:00:00,64209.09
2024-05-07 00:00:00,63147.28
2024-05-07 12:00:00,63498.6
2024-05-08 00:00:00,62344.59
2024-05-08 12:00:00,62250.47
2024-05-09 00:00:00,61153.62
2024-05-09 12:00:00,61065.18
2024-05-10 00:00:00,63081.36
2024-05-10 12:00:00,63329.49
2024-05-11 00:00:00,60810.86
2024-05-11 12:00:00,60698.24
2024-05-12 00:00:00,60794.64
2024-05-12 12:00:00,61120.9
2024-05-13 00:00:00,61489.74
2024-05-13 12:00:00,62728.38
2024-05-14 00:00:00,62910.58
2024-05-14 12:00:00,61755.01
2024-05-15 00:00:00,61555.49
2024-05-15 12:00:00,62452.28
2024-05-16 00:00:00,66292.49
2024-05-16 12:00:00,66538.04
2024-05-17 00:00:00,65272.6
2024-05-17 12:00:00,66234.84
2024-05-18 00:00:00,66947.44
2024-05-18 12:00:00,67213.37
2024-05-19 00:00:00,66985.14
2024-05-19 12:00:00,67319.38
2024-05-20 00:00:00,66265.01
2024-05-20 12:00:00,67011.6
2024-05-21 00:00:00,71465
