"DateTime","Index Price"
"2022-08-24 00:00:00",21535.98
"2022-08-25 00:00:00",21355.98
"2022-08-26 00:00:00",21528.5
"2022-08-27 00:00:00",20208.67
"2022-08-28 00:00:00",20002.04
"2022-08-29 00:00:00",19613.97
"2022-08-30 00:00:00",20257.62
"2022-08-31 00:00:00",19820.36
"2022-09-01 00:00:00",20097.85
"2022-09-02 00:00:00",20089.75
"2022-09-03 00:00:00",19935.55
"2022-09-04 00:00:00",19832.72
"2022-09-05 00:00:00",20038.47
"2022-09-06 00:00:00",19794.86
"2022-09-07 00:00:00",18822.18
"2022-09-08 00:00:00",19344.81
"2022-09-09 00:00:00",19327.99
"2022-09-10 00:00:00",21355.04
"2022-09-11 00:00:00",21658.21
"2022-09-12 00:00:00",21772.04
"2022-09-13 00:00:00",22377.1
"2022-09-14 00:00:00",20149.5
"2022-09-15 00:00:00",20223.24
"2022-09-16 00:00:00",19681.73
"2022-09-17 00:00:00",19795.86
"2022-09-18 00:00:00",20065.83
"2022-09-19 00:00:00",19436.93
"2022-09-20 00:00:00",19558.17
"2022-09-21 00:00:00",18922.57
"2022-09-22 00:00:00",18481.11
"2022-09-23 00:00:00",19399.68
"2022-09-24 00:00:00",19296.04
"2022-09-25 00:00:00",18929.35
"2022-09-26 00:00:00",18783.86
"2022-09-27 00:00:00",19196.88
"2022-09-28 00:00:00",19089.33
"2022-09-29 00:00:00",19442.52
"2022-09-30 00:00:00",19532.03
"2022-10-01 00:00:00",19415.77
"2022-10-02 00:00:00",19306.62
"2022-10-03 00:00:00",19031.59
"2022-10-04 00:00:00",19614.91
"2022-10-05 00:00:00",20339.54
"2022-10-06 00:00:00",20186.04
"2022-10-07 00:00:00",19955.51
"2022-10-08 00:00:00",19534.16
"2022-10-09 00:00:00",19427.75
"2022-10-10 00:00:00",19423.45
"2022-10-11 00:00:00",19073.7
"2022-10-12 00:00:00",19048.55
"2022-10-13 00:00:00",19163.16
"2022-10-14 00:00:00",19382.59
"2022-10-15 00:00:00",19185.35
"2022-10-16 00:00:00",19097.31
"2022-10-17 00:00:00",19291.67
"2022-10-18 00:00:00",19536.42
"2022-10-19 00:00:00",19344.48
"2022-10-20 00:00:00",19120.87
"2022-10-21 00:00:00",19044.65
"2022-10-22 00:00:00",19164.49
"2022-10-23 00:00:00",19215.82
"2022-10-24 00:00:00",19581.85
"2022-10-25 00:00:00",19303.79
"2022-10-26 00:00:00",20128.88
"2022-10-27 00:00:00",20779.6
"2022-10-28 00:00:00",20296.3
"2022-10-29 00:00:00",20572.8
"2022-10-30 00:00:00",20820.65
"2022-10-31 00:00:00",20645.22
"2022-11-01 00:00:00",20472.61
"2022-11-02 00:00:00",20473.23
"2022-11-03 00:00:00",20142.8
"2022-11-04 00:00:00",20197.26
"2022-11-05 00:00:00",21159.6
"2022-11-06 00:00:00",21303.99
"2022-11-07 00:00:00",20908
"2022-11-08 00:00:00",20624.37
"2022-11-09 00:00:00",18440.09
"2022-11-10 00:00:00",15803.22
"2022-11-11 00:00:00",17572.8
"2022-11-12 00:00:00",17001.86
"2022-11-13 00:00:00",16774.25
"2022-11-14 00:00:00",16344.75
"2022-11-15 00:00:00",16607.16
"2022-11-16 00:00:00",16889.99
"2022-11-17 00:00:00",16674.68
"2022-11-18 00:00:00",16691.34
"2022-11-19 00:00:00",16677.7
"2022-11-20 00:00:00",16686.22
"2022-11-21 00:00:00",16231.54
"2022-11-22 00:00:00",15773.92
"2022-11-23 00:00:00",16210.52
"2022-11-24 00:00:00",16590.83
"2022-11-25 00:00:00",16582.38
"2022-11-26 00:00:00",16511.04
"2022-11-27 00:00:00",16455.13
"2022-11-28 00:00:00",16429.32
"2022-11-29 00:00:00",16199.51
"2022-11-30 00:00:00",16444.14
"2022-12-01 00:00:00",17180.48
"2022-12-02 00:00:00",16977.79
"2022-12-03 00:00:00",17089.59
"2022-12-04 00:00:00",16892.99
"2022-12-05 00:00:00",17098.99
"2022-12-06 00:00:00",16967.2
"2022-12-07 00:00:00",17090.8
"2022-12-08 00:00:00",16839.61
"2022-12-09 00:00:00",17233.46
"2022-12-10 00:00:00",17129.89
"2022-12-11 00:00:00",17128.97
"2022-12-12 00:00:00",17079.04
"2022-12-13 00:00:00",17218.28
"2022-12-14 00:00:00",17774.39
"2022-12-15 00:00:00",17816.41
"2022-12-16 00:00:00",17352.77
"2022-12-17 00:00:00",16615.3
"2022-12-18 00:00:00",16787.82
"2022-12-19 00:00:00",16754.22
"2022-12-20 00:00:00",16443.56
"2022-12-21 00:00:00",16895.39
"2022-12-22 00:00:00",16819.53
"2022-12-23 00:00:00",16814.09
"2022-12-24 00:00:00",16780.19
"2022-12-25 00:00:00",16837.6
"2022-12-26 00:00:00",16830.54
"2022-12-27 00:00:00",16954.44
"2022-12-28 00:00:00",16690.88
"2022-12-29 00:00:00",16536.08
"2022-12-30 00:00:00",16626.53
"2022-12-31 00:00:00",16596.41
"2023-01-01 00:00:00",16531.92
"2023-01-02 00:00:00",16614.61
"2023-01-03 00:00:00",16659.18
"2023-01-04 00:00:00",16666.29
"2023-01-05 00:00:00",16852.73
"2023-01-06 00:00:00",16826.79
"2023-01-07 00:00:00",16952.93
"2023-01-08 00:00:00",16948.24
"2023-01-09 00:00:00",17128.38
"2023-01-10 00:00:00",17183.45
"2023-01-11 00:00:00",17443.31
"2023-01-12 00:00:00",17936.43
"2023-01-13 00:00:00",18864.73
"2023-01-14 00:00:00",19903.82
"2023-01-15 00:00:00",20984.13
"2023-01-16 00:00:00",20884.78
"2023-01-17 00:00:00",21133.21
"2023-01-18 00:00:00",21154.56
"2023-01-19 00:00:00",20716.96
"2023-01-20 00:00:00",21077.58
"2023-01-21 00:00:00",22681.75
"2023-01-22 00:00:00",22752.5
"2023-01-23 00:00:00",22705.3
"2023-01-24 00:00:00",22908.21
"2023-01-25 00:00:00",22635.56
"2023-01-26 00:00:00",23096.27
"2023-01-27 00:00:00",23023.03
"2023-01-28 00:00:00",23073.31
"2023-01-29 00:00:00",23036.18
"2023-01-30 00:00:00",23753.04
"2023-01-31 00:00:00",22829.02
"2023-02-01 00:00:00",23133.64
"2023-02-02 00:00:00",23765.12
"2023-02-03 00:00:00",23544.54
"2023-02-04 00:00:00",23423.81
"2023-02-05 00:00:00",23318.19
"2023-02-06 00:00:00",22963.27
"2023-02-07 00:00:00",22753.99
"2023-02-08 00:00:00",23263.48
"2023-02-09 00:00:00",22974.43
"2023-02-10 00:00:00",21795.88
"2023-02-11 00:00:00",21638.34
"2023-02-12 00:00:00",21883.96
"2023-02-13 00:00:00",21775.8
"2023-02-14 00:00:00",21783.26
"2023-02-15 00:00:00",22197.54
"2023-02-16 00:00:00",24315.99
"2023-02-17 00:00:00",23480.52
"2023-02-18 00:00:00",24567.07
"2023-02-19 00:00:00",24635.76
"2023-02-20 00:00:00",24306.02
"2023-02-21 00:00:00",24827.75
"2023-02-22 00:00:00",24452.62
"2023-02-23 00:00:00",24191.2
"2023-02-24 00:00:00",23931.85
"2023-02-25 00:00:00",23184.56
"2023-02-26 00:00:00",23154.43
"2023-02-27 00:00:00",23555.39
"2023-02-28 00:00:00",23493.69
"2023-03-01 00:00:00",23147.42
"2023-03-02 00:00:00",23640.56
"2023-03-03 00:00:00",23469.57
"2023-03-04 00:00:00",22340.3
"2023-03-05 00:00:00",22349.97
"2023-03-06 00:00:00",22433.16
"2023-03-07 00:00:00",22415.77
"2023-03-08 00:00:00",22210.53
"2023-03-09 00:00:00",21685.39
"2023-03-10 00:00:00",20344.47
"2023-03-11 00:00:00",20231.03
"2023-03-12 00:00:00",20606.35
"2023-03-13 00:00:00",22231.18
"2023-03-14 00:00:00",24231.18
"2023-03-15 00:00:00",24780.41
"2023-03-16 00:00:00",24361.83
"2023-03-17 00:00:00",25044.26
"2023-03-18 00:00:00",27407.26
"2023-03-19 00:00:00",27005.95
"2023-03-20 00:00:00",28078.16
"2023-03-21 00:00:00",27800.97
"2023-03-22 00:00:00",28183.17
"2023-03-23 00:00:00",27306.25
"2023-03-24 00:00:00",28348.8
"2023-03-25 00:00:00",27479.26
"2023-03-26 00:00:00",27503.75
"2023-03-27 00:00:00",27979.97
"2023-03-28 00:00:00",27163.27
"2023-03-29 00:00:00",27266.85
"2023-03-30 00:00:00",28363.93
"2023-03-31 00:00:00",28041.45
"2023-04-01 00:00:00",28485.75
"2023-04-02 00:00:00",28472.18
"2023-04-03 00:00:00",28172.49
"2023-04-04 00:00:00",27796.28
"2023-04-05 00:00:00",28168.5
"2023-04-06 00:00:00",28166.8
"2023-04-07 00:00:00",28047.82
"2023-04-08 00:00:00",27925.45
"2023-04-09 00:00:00",27956.78
"2023-04-10 00:00:00",28326.97
"2023-04-11 00:00:00",29667.22
"2023-04-12 00:00:00",30246.82
"2023-04-13 00:00:00",29911.92
"2023-04-14 00:00:00",30411.26
"2023-04-15 00:00:00",30478.61
"2023-04-16 00:00:00",30319.72
"2023-04-17 00:00:00",30321.52
"2023-04-18 00:00:00",29447.33
"2023-04-19 00:00:00",30366.45
"2023-04-20 00:00:00",28809.86
"2023-04-21 00:00:00",28264.1
"2023-04-22 00:00:00",27269.62
"2023-04-23 00:00:00",27800.26
"2023-04-24 00:00:00",27578.62
"2023-04-25 00:00:00",27510.5
"2023-04-26 00:00:00",28285.9
"2023-04-27 00:00:00",28419.9
"2023-04-28 00:00:00",29468.27
"2023-04-29 00:00:00",29342.29
"2023-04-30 00:00:00",29243.07
"2023-05-01 00:00:00",29237.61
"2023-05-02 00:00:00",28025.31
"2023-05-03 00:00:00",28657.02
"2023-05-04 00:00:00",29066.8
"2023-05-05 00:00:00",28853.59
"2023-05-06 00:00:00",29537.97
"2023-05-07 00:00:00",28912.58
"2023-05-08 00:00:00",28423.94
"2023-05-09 00:00:00",27675
"2023-05-10 00:00:00",27639.45
"2023-05-11 00:00:00",27619.55
"2023-05-12 00:00:00",27006.86
"2023-05-13 00:00:00",26795.75
"2023-05-14 00:00:00",26800.35
"2023-05-15 00:00:00",26938.07
"2023-05-16 00:00:00",27167.85
"2023-05-17 00:00:00",27026.28
"2023-05-18 00:00:00",27395.69
"2023-05-19 00:00:00",26822.8
"2023-05-20 00:00:00",26887.18
"2023-05-21 00:00:00",27100.12
"2023-05-22 00:00:00",26765.04
